# BUSCO version is: 5.1.2 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
8205at4891	Complete	C0000000003_ptg000003l	278820	280682	-	526.9	440	https://www.orthodb.org/v10?query=8205at4891	NADPH-dependent diflavin oxidoreductase 1
8222at4891	Complete	C0000000008_ptg000008l	251755	253416	+	620.3	465	https://www.orthodb.org/v10?query=8222at4891	Aminoacyl-tRNA synthetase, class Ia, anticodon-binding
8224at4891	Complete	C0000000015_ptg000015l	33539	35494	-	524.7	415	https://www.orthodb.org/v10?query=8224at4891	Glycerol kinase
8231at4891	Complete	C0000000007_ptg000007l	182199	184208	+	675.2	481	https://www.orthodb.org/v10?query=8231at4891	acyltransferase ChoActase/COT/CPT
8253at4891	Complete	C0000000017_ptg000017l	256919	262168	+	482.3	926	https://www.orthodb.org/v10?query=8253at4891	Nucleolar pre-ribosomal-associated protein 1
8274at4891	Complete	C0000000013_ptg000013l	384311	386401	+	592.8	434	https://www.orthodb.org/v10?query=8274at4891	Sterile alpha motif domain
8285at4891	Complete	C0000000016_ptg000016l	361632	363212	-	851.2	455	https://www.orthodb.org/v10?query=8285at4891	GroEL-like apical domain superfamily
8291at4891	Complete	C0000000017_ptg000017l	639682	641826	+	421.2	496	https://www.orthodb.org/v10?query=8291at4891	WD40-repeat-containing domain
8311at4891	Complete	C0000000005_ptg000005l	160861	162705	-	585.5	439	https://www.orthodb.org/v10?query=8311at4891	Endopolyphosphatase
8330at4891	Complete	C0000000015_ptg000015l	178782	180464	+	842.6	472	https://www.orthodb.org/v10?query=8330at4891	Delta-1-pyrroline-5-carboxylate dehydrogenase
8344at4891	Complete	C0000000014_ptg000014l	54844	56799	+	710.8	397	https://www.orthodb.org/v10?query=8344at4891	Nucleolar GTP-binding protein 2
8353at4891	Duplicated	C0000000003_ptg000003l	748925	750733	-	597.2	459	https://www.orthodb.org/v10?query=8353at4891	Glycerol uptake protein 1
8353at4891	Duplicated	C0000000008_ptg000008l	750622	752199	+	676.2	467	https://www.orthodb.org/v10?query=8353at4891	Glycerol uptake protein 1
8365at4891	Complete	C0000000005_ptg000005l	390163	392319	+	462.8	426	https://www.orthodb.org/v10?query=8365at4891	Transcription factor 25
8380at4891	Complete	C0000000004_ptg000004l	126575	128395	+	216.0	351	https://www.orthodb.org/v10?query=8380at4891	Origin recognition complex subunit 3
8437at4891	Complete	C0000000009_ptg000009l	49722	52766	-	485.8	674	https://www.orthodb.org/v10?query=8437at4891	DNA polymerase V
8466at4891	Complete	C0000000002_ptg000002l	54175	56607	+	402.2	391	https://www.orthodb.org/v10?query=8466at4891	Dual specificity phosphatase
8471at4891	Complete	C0000000008_ptg000008l	961092	962426	+	601.9	332	https://www.orthodb.org/v10?query=8471at4891	Histone deacetylase
8475at4891	Complete	C0000000002_ptg000002l	733013	734614	+	423.2	363	https://www.orthodb.org/v10?query=8475at4891	Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial
8487at4891	Complete	C0000000005_ptg000005l	203833	205641	-	257.6	387	https://www.orthodb.org/v10?query=8487at4891	Sorting nexin-41
8543at4891	Complete	C0000000009_ptg000009l	344503	348657	-	642.3	763	https://www.orthodb.org/v10?query=8543at4891	Rapamycin-insensitive companion of mTOR, domain 4
8550at4891	Complete	C0000000009_ptg000009l	329633	331360	+	832.8	459	https://www.orthodb.org/v10?query=8550at4891	Threonine dehydratase
8551at4891	Complete	C0000000017_ptg000017l	635666	637084	+	575.7	379	https://www.orthodb.org/v10?query=8551at4891	Indole-3-glycerol phosphate synthase
8562at4891	Complete	C0000000003_ptg000003l	312904	315399	+	631.1	521	https://www.orthodb.org/v10?query=8562at4891	AP-1 complex subunit gamma
8568at4891	Complete	C0000000017_ptg000017l	498183	499583	-	751.4	368	https://www.orthodb.org/v10?query=8568at4891	26S Proteasome regulatory subunit 7
8584at4891	Complete	C0000000005_ptg000005l	1023456	1026530	+	409.8	319	https://www.orthodb.org/v10?query=8584at4891	Kinase
8596at4891	Complete	C0000000008_ptg000008l	803092	804639	+	454.0	321	https://www.orthodb.org/v10?query=8596at4891	Transcription initiation factor TFIID subunit 6
8686at4891	Complete	C0000000005_ptg000005l	299045	300403	+	635.0	338	https://www.orthodb.org/v10?query=8686at4891	Mitochondrial chaperone BCS1
8689at4891	Complete	C0000000007_ptg000007l	309516	310901	+	367.4	303	https://www.orthodb.org/v10?query=8689at4891	AF1104-like superfamily
8708at4891	Complete	C0000000006_ptg000006l	97550	99082	-	941.9	441	https://www.orthodb.org/v10?query=8708at4891	ATP synthase subunit beta
8737at4891	Complete	C0000000010_ptg000010l	249469	250884	+	699.9	362	https://www.orthodb.org/v10?query=8737at4891	Pyridoxal phosphate-dependent transferase
8758at4891	Complete	C0000000005_ptg000005l	1199077	1200414	-	726.3	380	https://www.orthodb.org/v10?query=8758at4891	p-loop containing nucleoside triphosphate hydrolase protein
8759at4891	Complete	C0000000007_ptg000007l	695023	696426	+	313.4	279	https://www.orthodb.org/v10?query=8759at4891	Ubiquitinyl hydrolase 1
8762at4891	Complete	C0000000013_ptg000013l	229450	231213	-	673.2	433	https://www.orthodb.org/v10?query=8762at4891	ATP-dependent RNA helicase DBP9
8855at4891	Complete	C0000000015_ptg000015l	56247	59684	-	498.3	468	https://www.orthodb.org/v10?query=8855at4891	Nitrogen permease regulator 3
8903at4891	Complete	C0000000007_ptg000007l	568968	570947	-	590.7	386	https://www.orthodb.org/v10?query=8903at4891	HAD superfamily
8923at4891	Complete	C0000000008_ptg000008l	136061	139594	+	724.1	779	https://www.orthodb.org/v10?query=8923at4891	Ankyrin repeat-containing domain
8944at4891	Complete	C0000000011_ptg000011l	452681	454306	-	593.9	420	https://www.orthodb.org/v10?query=8944at4891	Alpha-1,3-glucosyltransferase
8978at4891	Complete	C0000000015_ptg000015l	226291	227904	-	641.6	444	https://www.orthodb.org/v10?query=8978at4891	Heat shock protein 70 family
8998at4891	Complete	C0000000014_ptg000014l	735866	737215	-	487.4	293	https://www.orthodb.org/v10?query=8998at4891	WD40-repeat-containing domain
9012at4891	Complete	C0000000017_ptg000017l	122431	124155	-	602.1	449	https://www.orthodb.org/v10?query=9012at4891	tRNA (uracil(54)-C(5))-methyltransferase
9030at4891	Complete	C0000000004_ptg000004l	190678	194169	+	735.1	636	https://www.orthodb.org/v10?query=9030at4891	Zinc finger, RING-type
9032at4891	Complete	C0000000005_ptg000005l	683602	684990	+	748.8	399	https://www.orthodb.org/v10?query=9032at4891	RuvB-like helicase
9039at4891	Complete	C0000000005_ptg000005l	832604	834265	+	511.2	348	https://www.orthodb.org/v10?query=9039at4891	tRNA (guanine(26)-N(2))-dimethyltransferase
9061at4891	Complete	C0000000016_ptg000016l	38749	40125	+	628.4	401	https://www.orthodb.org/v10?query=9061at4891	Metal-dependent hydrolase
9096at4891	Complete	C0000000015_ptg000015l	446462	448336	+	597.6	395	https://www.orthodb.org/v10?query=9096at4891	Ubiquitin-like modifier-activating enzyme ATG7
9152at4891	Complete	C0000000007_ptg000007l	130822	132477	+	664.5	446	https://www.orthodb.org/v10?query=9152at4891	FACT complex subunit POB3
9157at4891	Complete	C0000000008_ptg000008l	760994	764914	-	339.6	476	https://www.orthodb.org/v10?query=9157at4891	Peptidase S59, nucleoporin
9175at4891	Complete	C0000000013_ptg000013l	456813	458789	-	671.4	494	https://www.orthodb.org/v10?query=9175at4891	tRNA-dihydrouridine(47) synthase 
9223at4891	Complete	C0000000015_ptg000015l	437916	439796	-	581.9	442	https://www.orthodb.org/v10?query=9223at4891	Tetratricopeptide repeat
9258at4891	Complete	C0000000006_ptg000006l	372453	374762	-	978.3	626	https://www.orthodb.org/v10?query=9258at4891	RNA helicase
9267at4891	Complete	C0000000001_ptg000001l	177147	178655	+	721.2	377	https://www.orthodb.org/v10?query=9267at4891	Phenylalanyl-tRNA synthetase
9294at4891	Complete	C0000000009_ptg000009l	75004	76548	+	585.3	384	https://www.orthodb.org/v10?query=9294at4891	Guanosine-diphosphatase
9322at4891	Complete	C0000000001_ptg000001l	29490	30911	+	700.0	416	https://www.orthodb.org/v10?query=9322at4891	Peptidase M20
9420at4891	Complete	C0000000007_ptg000007l	696877	698952	-	525.1	368	https://www.orthodb.org/v10?query=9420at4891	Mre11, DNA-binding
9436at4891	Complete	C0000000003_ptg000003l	562955	564361	-	644.6	402	https://www.orthodb.org/v10?query=9436at4891	Glutathione reductase
9446at4891	Complete	C0000000003_ptg000003l	226842	228464	+	628.8	411	https://www.orthodb.org/v10?query=9446at4891	Signal recognition particle 54 kDa protein
9457at4891	Complete	C0000000008_ptg000008l	600470	602701	-	355.4	489	https://www.orthodb.org/v10?query=9457at4891	Winged helix-like DNA-binding domain superfamily
9466at4891	Complete	C0000000015_ptg000015l	136773	138146	-	753.3	392	https://www.orthodb.org/v10?query=9466at4891	Argininosuccinate lyase
9469at4891	Complete	C0000000013_ptg000013l	378667	380112	+	856.9	421	https://www.orthodb.org/v10?query=9469at4891	Adenylosuccinate lyase
9476at4891	Complete	C0000000011_ptg000011l	565466	567169	-	758.3	461	https://www.orthodb.org/v10?query=9476at4891	Phosphoribosylaminoimidazole carboxylase
9507at4891	Complete	C0000000014_ptg000014l	97503	99143	-	419.5	420	https://www.orthodb.org/v10?query=9507at4891	Mannosyltransferase
9509at4891	Complete	C0000000008_ptg000008l	772213	773928	+	449.2	371	https://www.orthodb.org/v10?query=9509at4891	Sec1-like protein
9513at4891	Complete	C0000000006_ptg000006l	522243	524267	+	589.5	442	https://www.orthodb.org/v10?query=9513at4891	Glutamate--cysteine ligase
9525at4891	Complete	C0000000014_ptg000014l	62552	63889	+	659.1	364	https://www.orthodb.org/v10?query=9525at4891	Saccharopine dehydrogenase 
9553at4891	Complete	C0000000007_ptg000007l	14392	15774	-	648.5	377	https://www.orthodb.org/v10?query=9553at4891	hydroxymethylglutaryl-CoA synthase
9594at4891	Complete	C0000000015_ptg000015l	154561	155958	-	551.2	375	https://www.orthodb.org/v10?query=9594at4891	Peptidase M16, C-terminal
9605at4891	Complete	C0000000005_ptg000005l	101078	102997	-	379.3	390	https://www.orthodb.org/v10?query=9605at4891	Vps52
9609at4891	Complete	C0000000013_ptg000013l	144412	146379	+	636.1	474	https://www.orthodb.org/v10?query=9609at4891	DNA topoisomerase
9633at4891	Complete	C0000000007_ptg000007l	827917	829431	-	887.6	419	https://www.orthodb.org/v10?query=9633at4891	RNA helicase
9643at4891	Complete	C0000000007_ptg000007l	386191	388098	+	231.8	381	https://www.orthodb.org/v10?query=9643at4891	Zinc finger, PHD-type
9655at4891	Complete	C0000000005_ptg000005l	84979	87597	+	269.3	587	https://www.orthodb.org/v10?query=9655at4891	Vam6/VPS39/TRAP1 family
9657at4891	Complete	C0000000011_ptg000011l	214200	215459	+	694.6	360	https://www.orthodb.org/v10?query=9657at4891	Argininosuccinate synthase
9668at4891	Complete	C0000000002_ptg000002l	568043	569404	-	589.4	363	https://www.orthodb.org/v10?query=9668at4891	Polyprenyl synthetase
9680at4891	Complete	C0000000001_ptg000001l	124240	126057	+	560.8	458	https://www.orthodb.org/v10?query=9680at4891	RNA helicase
9718at4891	Complete	C0000000016_ptg000016l	214317	216257	+	598.7	448	https://www.orthodb.org/v10?query=9718at4891	LCCL domain
9724at4891	Complete	C0000000002_ptg000002l	289455	291701	-	665.3	521	https://www.orthodb.org/v10?query=9724at4891	P-loop containing nucleoside triphosphate hydrolase protein
9757at4891	Complete	C0000000008_ptg000008l	404037	406886	-	849.1	640	https://www.orthodb.org/v10?query=9757at4891	Rab-GTPase-TBC domain
9759at4891	Complete	C0000000011_ptg000011l	492102	493817	-	590.9	463	https://www.orthodb.org/v10?query=9759at4891	PPM-type phosphatase domain
9767at4891	Complete	C0000000009_ptg000009l	35648	37480	+	417.5	329	https://www.orthodb.org/v10?query=9767at4891	Nitrogen permease regulator 2
9782at4891	Complete	C0000000009_ptg000009l	127836	129488	+	249.6	358	https://www.orthodb.org/v10?query=9782at4891	YjeF N-terminal domain
9784at4891	Complete	C0000000008_ptg000008l	779593	781038	-	606.0	377	https://www.orthodb.org/v10?query=9784at4891	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
9816at4891	Complete	C0000000006_ptg000006l	566439	567560	+	445.4	292	https://www.orthodb.org/v10?query=9816at4891	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61
9821at4891	Complete	C0000000011_ptg000011l	782634	784088	+	476.5	371	https://www.orthodb.org/v10?query=9821at4891	Folylpolyglutamate synthase
9846at4891	Complete	C0000000004_ptg000004l	117254	119470	+	698.6	404	https://www.orthodb.org/v10?query=9846at4891	ATP-dependent RNA helicase DEAD-box, conserved site
9862at4891	Complete	C0000000017_ptg000017l	302390	303889	-	741.2	396	https://www.orthodb.org/v10?query=9862at4891	UTP--glucose-1-phosphate uridylyltransferase
9897at4891	Complete	C0000000003_ptg000003l	582247	584175	-	558.2	428	https://www.orthodb.org/v10?query=9897at4891	Aminoacyl-tRNA synthetase, class II
9903at4891	Complete	C0000000006_ptg000006l	573120	575027	+	551.1	289	https://www.orthodb.org/v10?query=9903at4891	kinase-like protein
9921at4891	Complete	C0000000002_ptg000002l	37920	39479	-	604.0	386	https://www.orthodb.org/v10?query=9921at4891	Peptide hydrolase
9922at4891	Complete	C0000000017_ptg000017l	219724	221598	-	195.5	186	https://www.orthodb.org/v10?query=9922at4891	Bromodomain
9948at4891	Complete	C0000000015_ptg000015l	138653	140308	-	871.2	449	https://www.orthodb.org/v10?query=9948at4891	Aminoacyl-tRNA synthetase, class II
9950at4891	Complete	C0000000003_ptg000003l	300990	302489	+	695.3	410	https://www.orthodb.org/v10?query=9950at4891	Histidine-tRNA ligase
9958at4891	Complete	C0000000014_ptg000014l	265549	267402	-	870.8	598	https://www.orthodb.org/v10?query=9958at4891	RNA (C5-cytosine) methyltransferase
9995at4891	Complete	C0000000007_ptg000007l	837060	838721	-	469.5	377	https://www.orthodb.org/v10?query=9995at4891	Pyridoxal phosphate-dependent transferase
10002at4891	Complete	C0000000014_ptg000014l	238135	239571	-	346.4	289	https://www.orthodb.org/v10?query=10002at4891	GDP-Man
10099at4891	Complete	C0000000002_ptg000002l	594852	597371	-	553.5	436	https://www.orthodb.org/v10?query=10099at4891	Protein HIR
10130at4891	Complete	C0000000003_ptg000003l	543339	545867	-	361.9	506	https://www.orthodb.org/v10?query=10130at4891	BRO1 domain
10138at4891	Complete	C0000000014_ptg000014l	603577	605283	+	347.1	271	https://www.orthodb.org/v10?query=10138at4891	RNA-binding domain superfamily
10174at4891	Complete	C0000000002_ptg000002l	654084	656198	+	468.5	399	https://www.orthodb.org/v10?query=10174at4891	DNA polymerase alpha subunit B
10189at4891	Complete	C0000000005_ptg000005l	1014767	1016140	-	789.5	406	https://www.orthodb.org/v10?query=10189at4891	Serine-tRNA ligase
10194at4891	Complete	C0000000005_ptg000005l	573196	575031	-	461.9	425	https://www.orthodb.org/v10?query=10194at4891	Peroxisomal targeting signal receptor
10201at4891	Complete	C0000000003_ptg000003l	54763	56826	-	496.4	472	https://www.orthodb.org/v10?query=10201at4891	DNA polymerase epsilon subunit B
10233at4891	Complete	C0000000011_ptg000011l	796435	797769	-	245.5	285	https://www.orthodb.org/v10?query=10233at4891	mRNA cleavage and polyadenylation factor CLP1
10256at4891	Complete	C0000000003_ptg000003l	221402	223684	+	432.8	393	https://www.orthodb.org/v10?query=10256at4891	lipid binding
10279at4891	Complete	C0000000008_ptg000008l	1021827	1024208	-	640.9	498	https://www.orthodb.org/v10?query=10279at4891	Kinesin-like protein
10313at4891	Complete	C0000000008_ptg000008l	955426	957003	+	695.1	387	https://www.orthodb.org/v10?query=10313at4891	Protein phosphatase PP2A regulatory subunit B
10332at4891	Complete	C0000000013_ptg000013l	303730	306015	-	455.6	505	https://www.orthodb.org/v10?query=10332at4891	Actin interacting protein 3, C-terminal
10341at4891	Complete	C0000000003_ptg000003l	137858	140635	-	453.6	576	https://www.orthodb.org/v10?query=10341at4891	WD40/YVTN repeat-like-containing domain superfamily
10342at4891	Complete	C0000000011_ptg000011l	254918	258187	+	708.1	1071	https://www.orthodb.org/v10?query=10342at4891	P-loop containing nucleoside triphosphate hydrolase protein
10350at4891	Complete	C0000000008_ptg000008l	740959	742527	+	650.8	366	https://www.orthodb.org/v10?query=10350at4891	ATP-dependent RNA helicase DBP3
10359at4891	Complete	C0000000008_ptg000008l	115024	116223	+	525.9	332	https://www.orthodb.org/v10?query=10359at4891	Succinate--CoA ligase 
10361at4891	Complete	C0000000003_ptg000003l	278820	282269	-	503.0	332	https://www.orthodb.org/v10?query=10361at4891	Ferrodoxin-fold anticodon-binding domain
10391at4891	Complete	C0000000005_ptg000005l	1124217	1126772	+	637.2	475	https://www.orthodb.org/v10?query=10391at4891	Tetratricopeptide repeat
10450at4891	Complete	C0000000004_ptg000004l	323685	325634	-	667.9	470	https://www.orthodb.org/v10?query=10450at4891	DNA replication origin binding
10497at4891	Complete	C0000000003_ptg000003l	294602	296020	-	267.9	301	https://www.orthodb.org/v10?query=10497at4891	ATPase, V1 complex, subunit H, C-terminal
10591at4891	Complete	C0000000005_ptg000005l	795583	797571	-	298.4	415	https://www.orthodb.org/v10?query=10591at4891	Similar to Saccharomyces cerevisiae YDR137W RGP1 Subunit of a Golgi membrane exchange factor (Ric1p-Rgp1p) that catalyzes nucleotide exchange on Ypt6p
10608at4891	Complete	C0000000011_ptg000011l	86377	87687	-	494.8	329	https://www.orthodb.org/v10?query=10608at4891	tRNA guanosine-2'-O-methyltransferase
10618at4891	Complete	C0000000005_ptg000005l	1223821	1225359	+	406.7	267	https://www.orthodb.org/v10?query=10618at4891	Protein kinase domain
10619at4891	Complete	C0000000003_ptg000003l	789714	791321	+	427.9	372	https://www.orthodb.org/v10?query=10619at4891	Thiamine phosphate synthase
10626at4891	Complete	C0000000009_ptg000009l	252619	254505	+	597.9	443	https://www.orthodb.org/v10?query=10626at4891	Oxoglutarate/iron-dependent dioxygenase
10638at4891	Complete	C0000000007_ptg000007l	104157	105350	+	553.2	332	https://www.orthodb.org/v10?query=10638at4891	tRNA-dihydrouridine synthase
10646at4891	Complete	C0000000017_ptg000017l	595198	596529	+	503.3	341	https://www.orthodb.org/v10?query=10646at4891	Aminoacyl-tRNA synthetase, class II
10649at4891	Complete	C0000000004_ptg000004l	230996	232786	-	392.8	310	https://www.orthodb.org/v10?query=10649at4891	WD40-repeat-containing domain
10660at4891	Complete	C0000000013_ptg000013l	519519	521471	+	714.6	485	https://www.orthodb.org/v10?query=10660at4891	Coronin
